Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780627582,10,,Aggregated,5.166667,0.000000,110,110,110,120,120,120,120,120,120,120,120,45,0,110,84.3622778220985,2.3736319999443367,122.92808000165678,11280.288888888888
1780627583,10,,Aggregated,5.000000,0.000000,110,110,110,110,120,120,120,120,120,120,120,57,0,110,85.7984684209537,2.3736319999443367,122.92808000165678,11521.719298245614
1780627584,10,,Aggregated,5.000000,0.000000,110,110,110,110,120,120,120,120,120,120,120,57,0,110,85.7984684209537,2.3736319999443367,122.92808000165678,11521.719298245614
1780627585,10,,Aggregated,5.000000,0.000000,110,110,110,110,120,120,120,120,120,120,120,57,0,110,85.7984684209537,2.3736319999443367,122.92808000165678,11521.719298245614
1780627586,10,,Aggregated,4.700000,0.000000,110,110,110,110,120,120,120,130,130,130,130,73,0,110,85.3603191780453,1.8628470006660791,132.16823400034627,11550.767123287671
1780627587,10,,Aggregated,4.700000,0.000000,110,110,110,110,120,120,120,130,130,130,130,73,0,110,85.3603191780453,1.8628470006660791,132.16823400034627,11550.767123287671
1780627588,10,,Aggregated,4.700000,0.000000,110,110,110,110,120,120,120,130,130,130,130,73,0,110,85.3603191780453,1.8628470006660791,132.16823400034627,11550.767123287671
1780627589,10,,Aggregated,4.600000,0.000000,110,110,110,110,120,120,120,130,130,130,130,90,0,110,84.95629681110586,1.6288089991576271,132.16823400034627,11603.388888888889
1780627590,10,,Aggregated,4.600000,0.000000,110,110,110,110,120,120,120,130,130,130,130,90,0,110,84.95629681110586,1.6288089991576271,132.16823400034627,11603.388888888889
1780627591,10,,Aggregated,4.600000,0.000000,110,110,110,110,120,120,120,130,130,130,130,90,0,110,84.95629681110586,1.6288089991576271,132.16823400034627,11603.388888888889
1780627592,10,,Aggregated,4.800000,0.000000,110,110,110,110,120,120,120,120,130,130,130,106,0,110,84.03418550942833,1.6288089991576271,132.16823400034627,11473.896226415094
1780627593,10,,Aggregated,4.800000,0.000000,110,110,110,110,120,120,120,120,130,130,130,106,0,110,84.03418550942833,1.6288089991576271,132.16823400034627,11473.896226415094
1780627594,10,,Aggregated,4.800000,0.000000,110,110,110,110,120,120,120,120,130,130,130,106,0,110,84.03418550942833,1.6288089991576271,132.16823400034627,11473.896226415094
1780627595,10,,Aggregated,5.100000,0.000000,110,110,110,110,120,120,120,120,130,130,130,120,0,110,80.65394882498065,1.3901040001655929,132.16823400034627,11103.775
1780627596,10,,Aggregated,5.100000,0.000000,110,110,110,110,120,120,120,120,130,130,130,120,0,110,80.65394882498065,1.3901040001655929,132.16823400034627,11103.775
1780627597,10,,Aggregated,5.100000,0.000000,110,110,110,110,120,120,120,120,130,130,130,120,0,110,80.65394882498065,1.3901040001655929,132.16823400034627,11103.775
1780627598,10,,Aggregated,5.400000,0.000000,110,110,110,110,120,120,120,120,130,130,130,134,0,110,80.40623374627239,1.3901040001655929,132.16823400034627,11077.567164179105
1780627599,10,,Aggregated,5.400000,0.000000,110,110,110,110,120,120,120,120,130,130,130,134,0,110,80.40623374627239,1.3901040001655929,132.16823400034627,11077.567164179105
1780627600,10,,Aggregated,5.400000,0.000000,110,110,110,110,120,120,120,120,130,130,130,134,0,110,80.40623374627239,1.3901040001655929,132.16823400034627,11077.567164179105
1780627601,10,,Aggregated,4.800000,0.000000,110,110,110,110,110,120,120,120,130,130,130,152,0,110,78.81188946052326,1.1823990007542307,132.16823400034627,10932.71052631579
